DATE,SYMBOL,NAME,BLOCKCHAIN,TOKEN_ADDRESS,AVG_DAILY_PRICE,MIN_DAILY_PRICE,MAX_DAILY_PRICE,HOURLY_RECORDS
2024-09-17T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0006821457654,9.779707413e-12,0.001052924463,24
2024-09-18T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0008721391831,1.096633374e-11,0.001122908628,24
2024-09-19T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001122908628,0.001122908628,0.001122908628,24
2024-09-20T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001122908628,0.001122908628,0.001122908628,24
2024-09-21T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001122908628,0.001122908628,0.001122908628,24
2024-09-22T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001122908628,0.001122908628,0.001122908628,24
2024-09-23T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001122908628,0.001122908628,0.001122908628,24
2024-09-24T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.000896593443,1.211070489e-11,0.001134344793,24
2024-09-25T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0008980229632,1.001424033e-11,0.001134344793,24
2024-09-26T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.000141793108,9.97809978e-12,0.001134344793,24
2024-09-27T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,1.114080771e-11,1.01675351e-11,1.147783291e-11,24
2024-09-28T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,1.109898428e-11,1.10825082e-11,1.120036543e-11,24
2024-09-29T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,1.087532346e-11,1.083009161e-11,1.10859764e-11,24
2024-09-30T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0002758425288,1.083965653e-11,0.001103370082,24
2024-10-01T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0009194750698,1.056008993e-11,0.001103370082,24
2024-10-02T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0008679418007,9.776561883e-12,0.001103370082,24
2024-10-03T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0007678705127,9.474052458e-12,0.0009699416977,24
2024-10-04T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0007802862058,9.148746512e-12,0.0009885652375,24
2024-10-05T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0007826141484,9.61938738e-12,0.0009885652375,24
2024-10-06T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0004850567036,9.497463583e-12,0.0009885652375,24
2024-10-07T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0007663353984,1.006013352e-11,0.0009687600724,24
2024-10-08T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0007669350593,9.593431739e-12,0.0009687600724,24
2024-10-09T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0001210950172,8.991065011e-12,0.0009687600724,24
2024-10-10T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0007090558609,9.108770348e-12,0.0009454078114,24
2024-10-11T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.0008055063289,1.02271802e-11,0.001030995525,24
2024-10-12T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-13T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-14T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-15T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-16T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-17T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-18T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-19T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-20T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-21T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-22T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-23T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-24T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-25T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-26T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-27T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-28T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-29T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-30T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-10-31T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-01T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-02T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-03T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-04T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-05T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-06T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-07T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-08T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-09T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-10T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-11T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-12T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-13T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-14T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-15T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-16T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-17T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-18T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-19T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-20T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-21T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-22T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-23T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-24T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-25T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-26T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-27T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-28T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-29T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-11-30T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-01T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-02T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-03T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-04T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-05T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-06T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-07T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-08T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-09T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-10T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-11T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-12T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-13T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-14T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-15T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-16T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-17T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-18T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-19T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-20T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-21T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-22T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-23T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-24T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-25T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-26T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-27T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-28T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-29T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-30T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-12-31T00:00:00.000Z,PAGE,Page,cosmos,ibc/23A62409E4AD8133116C249B1FA38EED30E500A115D7B153109462CD82C1CD99,0.001030995525,0.001030995525,0.001030995525,24
2024-01-01T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4997594612,0.4875108506,0.5116958204,24
2024-01-02T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.5148024358,0.4981005842,0.5348097784,24
2024-01-03T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.487987415,0.453650201,0.5104896257,24
2024-01-04T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4789825469,0.4666014418,0.4949682666,24
2024-01-05T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4590843519,0.4412571114,0.5080334086,24
2024-01-06T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4481408572,0.4371720547,0.458894134,24
2024-01-07T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.435973216,0.4260683131,0.4447727129,24
2024-01-08T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4117123823,0.3934710335,0.431533213,24
2024-01-09T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4186553462,0.403645547,0.4316543921,24
2024-01-10T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.418809967,0.408138334,0.4317756937,24
2024-01-11T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4436441898,0.4350416012,0.4548065922,24
2024-01-12T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4363514726,0.4106470128,0.4465909979,24
2024-01-13T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4131621402,0.404363292,0.4231828906,24
2024-01-14T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4210024596,0.4119855929,0.4257607049,24
2024-01-15T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4208971843,0.4061382516,0.4285153081,24
2024-01-16T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4160146521,0.4117715265,0.4230895549,24
2024-01-17T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4159754822,0.409497096,0.4228443986,24
2024-01-18T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4114143013,0.3912322914,0.422819019,24
2024-01-19T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3917202047,0.3785519304,0.3974349677,24
2024-01-20T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3926568823,0.3886592262,0.3988236137,24
2024-01-21T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4026866737,0.3982031663,0.4099615366,24
2024-01-22T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3831448669,0.371063897,0.399501096,24
2024-01-23T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3643066214,0.3563332377,0.376219201,24
2024-01-24T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3752453663,0.3632730995,0.3933042954,24
2024-01-25T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3715323902,0.3647425025,0.3788484998,24
2024-01-26T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3835353912,0.3732031152,0.3971288569,24
2024-01-27T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3985073249,0.3904139798,0.4053725119,24
2024-01-28T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4020462713,0.3962684983,0.4073835315,24
2024-01-29T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4021243417,0.3962665386,0.4068414213,24
2024-01-30T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.4018453911,0.3973252271,0.4056151175,24
2024-01-31T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3835674066,0.3746181342,0.3950240413,24
2024-02-01T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3758369453,0.3738712918,0.3817808283,24
2024-02-02T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.376217727,0.3736069412,0.3800217234,24
2024-02-03T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3833558445,0.3756111755,0.3923317497,24
2024-02-04T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3691715963,0.36453809,0.3793625192,24
2024-02-05T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3608809136,0.3573536134,0.3646790579,24
2024-02-06T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3609966035,0.3579219299,0.3636637167,24
2024-02-07T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3653415879,0.36021195,0.3752300244,24
2024-02-08T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3723551652,0.3699151062,0.3741846815,24
2024-02-09T00:00:00.000Z,SCRT,Secret,secret,secret1k0jntykt7e4g3y88ltc60czgjuqdy4c9e8fzek,0.3762492746,0.3709626724,0.3810364713,24
